116	0	2	1	1	2	8.025	108	102	13	9	0	0	1	1	987.34	0.71	0.75
116	0	2	1	1	4	14.015	102	112	9	10	1	1	1	1	757.59	0.75	0.74
116	0	2	1	1	6	21.023	131	137	44	40	0	0	2	1	1163.8	0.3	0.35
116	0	2	1	1	8	34.021	155	158	54	42	1	1	2	1	845.22	0.24	0.31
116	0	2	1	1	10	42.013	119	135	43	52	1	1	2	1	818.37	0.31	0.26
116	0	2	1	1	12	51.023	109	154	4	36	1	1	4	1	1269.9	0.87	0.38
116	0	2	1	1	14	58.014	135	134	52	48	0	0	2	1	1085.3	0.26	0.28
116	0	2	1	1	16	70.028	106	111	8	18	1	1	1	1	682.4	0.76	0.67
116	0	2	1	1	18	82.025	131	132	44	49	0	0	2	1	1173.7	0.3	0.28
116	0	2	1	1	20	91.018	155	131	54	44	1	0	2	0	348.19	0.24	0.3
116	0	2	1	1	22	99.027	146	104	7	22	0	0	1	1	743.37	0.79	0.64
116	0	2	1	1	24	111.02	114	130	14	12	1	1	1	1	1403.4	0.7	0.72
116	0	2	1	1	26	121.02	113	124	21	11	0	0	1	1	735.56	0.65	0.73
116	0	2	1	1	28	128.03	126	132	45	49	0	0	2	1	939.29	0.29	0.28
116	0	2	1	1	30	136.02	132	158	49	42	1	1	2	1	1013.6	0.28	0.31
116	0	2	1	1	32	143.03	104	130	22	12	1	1	1	1	666.08	0.64	0.72
116	0	2	1	1	34	151.02	103	154	5	36	1	1	4	1	650.4	0.86	0.38
116	0	2	1	1	36	168.02	157	158	46	42	1	1	2	1	838.81	0.29	0.31
116	0	2	1	1	38	179.02	150	149	41	47	1	1	2	1	958.66	0.33	0.28
116	0	2	1	1	40	188.03	114	112	14	10	1	0	1	0	521.47	0.7	0.74
116	0	2	1	1	42	197.02	121	151	3	58	1	1	3	1	899.73	0.91	0.2
116	0	2	1	1	44	207.01	102	111	9	18	1	1	1	1	940.74	0.75	0.67
116	0	2	1	1	46	223.02	159	121	38	3	0	999	3	999	9.99e+05	0.36	0.91
116	0	2	1	1	48	230.02	126	155	45	54	0	0	2	1	567.63	0.29	0.24
116	0	2	1	1	50	243.02	102	160	9	15	1	1	1	1	890.3	0.75	0.69
116	0	2	1	1	52	251.01	124	112	11	10	1	1	1	1	683.41	0.73	0.74
116	0	2	1	1	54	260.02	113	102	21	9	0	0	1	1	617.45	0.65	0.75
116	0	2	1	1	56	269.02	156	154	24	36	1	999	4	999	9.99e+05	0.61	0.38
116	0	2	1	1	58	280.01	137	158	40	42	1	1	2	1	811.82	0.35	0.31
116	0	2	1	1	60	296.01	124	146	11	7	1	1	1	1	673.79	0.73	0.79
116	0	2	1	1	62	303.02	124	108	11	13	1	1	1	1	483.76	0.73	0.71
116	0	2	1	1	64	317.02	108	107	13	19	0	0	1	1	862.9	0.71	0.67
116	0	2	1	1	66	330.02	118	124	20	11	0	0	1	1	679.36	0.66	0.73
116	0	2	1	1	68	338.03	120	142	23	35	1	1	3	1	714.48	0.64	0.4
116	0	2	1	1	70	346.02	126	152	45	51	0	1	2	0	732.61	0.29	0.27
116	0	2	1	1	72	354.03	123	160	16	15	1	1	1	1	745.24	0.68	0.69
116	0	2	1	1	74	362.02	113	139	21	17	0	0	1	1	729.58	0.65	0.68
116	0	2	1	1	76	370.01	141	148	26	55	1	1	3	1	545.15	0.55	0.23
116	0	2	1	1	78	378.02	160	107	15	19	0	1	1	0	557.81	0.69	0.67
116	0	2	1	1	80	386.02	130	123	12	16	0	0	1	1	553.38	0.72	0.68
116	0	2	1	2	2	5.0052	104	112	22	10	1	1	1	1	834.33	0.64	0.74
116	0	2	1	2	4	15.016	142	141	35	26	0	0	3	1	622.31	0.4	0.55
116	0	2	1	2	6	26.012	125	109	56	4	0	0	4	1	809.73	0.21	0.87
116	0	2	1	2	8	35.022	112	106	10	8	0	0	1	1	777.54	0.74	0.76
116	0	2	1	2	10	44.016	106	130	8	12	1	1	1	1	593.27	0.76	0.72
116	0	2	1	2	12	51.007	107	113	19	21	1	1	1	1	656.21	0.67	0.65
116	0	2	1	2	14	59.016	150	101	41	53	1	1	2	1	1062.6	0.33	0.25
116	0	2	1	2	16	66.007	149	137	47	40	0	0	2	1	697.98	0.28	0.35
116	0	2	1	2	18	88.015	134	126	48	45	1	0	2	0	988.53	0.28	0.29
116	0	2	1	2	20	97.008	118	106	20	8	0	0	1	1	556.79	0.66	0.76
116	0	2	1	2	22	107.02	107	112	19	10	1	1	1	1	1064.8	0.67	0.74
116	0	2	1	2	24	113.01	156	129	24	37	1	1	4	1	1082.5	0.61	0.36
