127	0	1	1	1	2	7.0239	120	148	36	25	0	1	3	0	837.6	0.44	0.58
127	0	1	1	1	4	18.02	123	141	7	8	1	1	1	1	664.95	0.81	0.8
127	0	1	1	1	6	28.031	155	111	47	40	1	0	2	0	1004.1	0.28	0.39
127	0	1	1	1	8	43.031	157	159	23	55	1	0	4	0	922.24	0.59	0.17
127	0	1	1	1	10	50.022	123	127	7	16	1	1	1	1	850.16	0.81	0.69
127	0	1	1	1	12	58.031	101	143	42	43	1	1	2	1	1177.8	0.34	0.34
127	0	1	1	1	14	71.029	113	110	9	12	0	0	1	1	1264.2	0.77	0.73
127	0	1	1	1	16	79.021	126	159	6	55	1	1	4	1	866.02	0.84	0.17
127	0	1	1	1	18	88.031	112	134	54	45	0	0	2	1	1160.1	0.18	0.32
127	0	1	1	1	20	97.025	152	141	13	8	1	1	1	1	852.11	0.72	0.8
127	0	1	1	1	22	107.02	127	110	16	12	0	0	1	1	769.29	0.69	0.73
127	0	1	1	1	24	113.03	110	104	12	22	1	1	1	1	759.06	0.73	0.6
127	0	1	1	1	26	129.03	124	120	24	36	1	0	3	0	823.53	0.58	0.44
127	0	1	1	1	28	139.02	101	119	42	48	1	1	2	1	1033.2	0.34	0.26
127	0	1	1	1	30	149.02	133	105	17	15	0	0	1	1	927.92	0.69	0.7
127	0	1	1	1	32	158.03	121	132	10	19	1	1	1	1	873.21	0.74	0.64
127	0	1	1	1	34	169.02	141	110	8	12	0	0	1	1	621.82	0.8	0.73
127	0	1	1	1	36	176.03	112	125	54	39	0	0	2	1	1444.3	0.18	0.39
127	0	1	1	1	38	182.02	127	149	16	20	0	0	1	1	832.02	0.69	0.61
127	0	1	1	1	40	190.03	119	134	48	45	0	0	2	1	743.46	0.26	0.32
127	0	1	1	1	42	205.03	143	125	43	39	0	0	2	1	818.95	0.34	0.39
127	0	1	1	1	44	212.02	130	106	3	38	1	1	4	1	926.86	0.91	0.4
127	0	1	1	1	46	220.03	152	118	13	14	1	1	1	1	995.78	0.72	0.72
127	0	1	1	1	48	234.03	121	118	10	14	1	1	1	1	778.64	0.74	0.72
127	0	1	1	1	50	247.03	147	111	44	40	1	0	2	0	955.13	0.33	0.39
127	0	1	1	1	52	257.02	114	160	5	56	1	1	3	1	838.51	0.91	0.15
127	0	1	1	1	54	265.03	155	142	47	49	1	1	2	1	1064.9	0.28	0.26
127	0	1	1	1	56	277.03	156	116	26	35	1	0	4	0	712.41	0.56	0.44
127	0	1	1	1	58	284.02	142	101	49	42	0	0	2	1	966.57	0.26	0.34
127	0	1	1	1	60	300.02	132	109	19	18	0	0	1	1	693.56	0.64	0.66
127	0	1	1	1	62	307.03	113	137	9	21	0	0	1	1	706.04	0.77	0.61
127	0	1	1	1	64	321.03	113	105	9	15	0	0	1	1	691.4	0.77	0.7
127	0	1	1	1	66	327.03	132	110	19	12	0	0	1	1	546.16	0.64	0.73
127	0	1	1	1	68	338.03	115	150	53	46	1	0	2	0	1026	0.18	0.29
127	0	1	1	1	70	346.02	137	141	21	8	1	1	1	1	785.37	0.61	0.8
127	0	1	1	1	72	354.03	142	147	49	44	0	0	2	1	1023	0.26	0.33
127	0	1	1	1	74	362.02	155	151	47	41	1	1	2	1	1041.2	0.28	0.38
