116 1 2 0 1 0.9638
116 3 2 0 1 0.9708
116 5 1 0 1 1.0731
116 7 1 1 1 0.90063
116 9 2 1 1 0.66609
116 17 1 0 1 1.2959
116 19 2 0 1 0.91545
116 25 2 1 1 1.0161
116 27 1 1 1 0.98377
116 29 1 0 1 1.2265
116 35 2 0 1 1.1574
116 37 2 1 1 1.0648
116 41 2 0 1 0.70761
116 43 1 0 1 0.79954
116 45 2 0 1 0.99865
116 47 2 1 1 0.70191
116 49 2 1 1 0.96838
116 51 2 0 0 0.65457
116 55 1 0 1 0.78691
116 57 2 1 1 0.75997
116 59 2 0 1 1.0041
116 61 1 1 1 0.74183
116 65 1 1 1 0.95395
116 67 1 0 1 0.69148
116 69 1 1 1 0.64189
116 71 2 1 1 0.92456
116 73 2 0 1 0.78516
116 75 1 0 0 0.58402
116 77 2 1 0 0.71462
116 79 2 1 1 0.79477
116 1 2 0 1 0.89588
116 7 1 1 1 0.86663
116 9 1 1 1 0.9415
116 11 2 1 1 1.2913
116 13 1 1 1 0.55581
116 17 1 0 1 0.85214
116 19 1 0 1 1.0458
116 21 1 1 1 0.96248
116 23 1 0 1 1.2733
116 27 2 0 1 1.4503
116 29 2 1 1 0.63038
116 31 1 0 1 0.62581
116 33 2 0 1 1.0662
116 35 2 0 1 0.79243
116 37 2 0 1 0.74279
116 39 1 1 1 0.9251
116 41 2 1 1 0.71955
116 43 2 0 1 0.74961
116 45 2 1 0 0.94765
116 47 1 1 1 0.74268
116 49 2 0 1 0.67115
116 53 1 0 1 0.62239
116 55 2 0 1 0.66857
116 57 1 1 1 0.50795
116 61 1 0 1 0.95154
116 65 2 0 1 0.89176
116 67 1 1 1 0.59518
116 69 2 0 1 0.67533
116 71 2 1 1 0.49094
116 75 1 0 0 0.63416
116 1 1 1 1 1.0253
116 3 2 1 1 0.68352
116 5 2 0 0 0.72956
116 7 1 1 1 1.0409
116 9 1 1 1 0.57553
116 11 1 1 1 0.85784
116 15 2 0 1 0.7427
116 17 1 0 1 0.90734
116 19 2 0 1 0.81361
116 23 1 1 1 0.57521
116 27 1 1 1 0.69647
116 29 2 0 1 0.88297
116 31 2 1 1 0.71583
116 33 2 0 1 0.74513
116 35 1 0 1 0.72386
116 37 1 1 1 0.99685
116 39 2 1 1 0.6837
116 41 2 1 1 0.62287
116 43 2 0 1 1.159
116 45 2 1 1 1.1444
116 47 2 0 1 0.94344
116 49 2 0 1 0.75992
116 51 1 0 1 0.76657
116 53 1 1 0 0.44204
116 55 1 1 1 0.86515
116 57 1 1 1 0.68654
116 59 1 0 1 0.80695
116 63 1 0 1 0.56257
116 65 1 0 1 0.81849
116 67 2 0 1 0.63475
116 69 2 1 1 0.90597
116 71 2 0 1 0.51905
116 73 2 0 1 1.308
116 75 1 0 1 0.86484
116 77 2 0 1 0.82122
116 79 1 1 1 0.98552
116 1 1 1 0 1.1053
116 3 1 1 0 0.64003
116 5 1 0 1 0.65833
116 7 2 0 1 1.0197
116 9 1 1 1 0.91365
116 11 1 1 1 0.78027
116 13 1 0 1 0.61849
116 15 2 0 1 0.61974
116 17 2 0 1 1.1224
116 19 2 1 1 0.89308
116 23 2 1 0 0.63195
116 25 1 1 0 0.60574
116 27 2 1 1 0.9334
116 31 1 1 1 0.67811
116 33 2 1 1 0.641
116 35 1 0 1 0.68726
116 37 1 1 1 0.66065
116 39 1 1 1 0.74713
116 41 1 1 0 0.56409
116 43 2 1 1 0.65124
116 45 2 1 1 1.305
116 47 2 1 1 0.88557
116 49 1 0 1 0.53344
116 51 2 1 1 0.88972
116 53 2 0 1 1.0766
116 55 2 0 1 0.92065
116 57 1 1 1 0.71354
116 59 2 0 1 0.96842
116 61 2 0 1 1.0822
116 63 2 0 1 0.75716
116 65 1 1 1 0.64021
116 69 2 0 1 1.0311
116 73 1 0 1 0.55561
116 75 1 1 1 0.78742
116 79 2 0 1 0.88565
