122	0	2	1	1	2	5.0219	103	110	13	19	0	0	1	1	585.91	0.73	0.66
122	0	2	1	1	4	16.018	156	124	18	9	0	0	1	1	570.77	0.67	0.77
122	0	2	1	1	6	25.011	106	120	11	10	1	1	1	1	712.8	0.76	0.77
122	0	2	1	1	8	32.019	152	112	22	15	1	0	1	0	725.27	0.63	0.7
122	0	2	1	1	10	40.011	130	131	44	40	0	1	2	0	743.33	0.33	0.38
122	0	2	1	1	12	49.021	118	103	16	13	1	0	1	0	699.88	0.69	0.73
122	0	2	1	1	14	56.012	111	113	8	12	1	1	1	1	537.78	0.8	0.75
122	0	2	1	1	16	66.024	156	116	18	17	0	0	1	1	674.58	0.67	0.68
122	0	2	1	1	18	76.018	135	157	47	48	0	0	2	1	670.44	0.3	0.29
122	0	2	1	1	20	86.013	118	156	16	18	1	1	1	1	531.39	0.69	0.67
122	0	2	1	1	22	96.024	116	142	17	21	1	1	1	1	713.13	0.68	0.63
122	0	2	1	1	24	108.02	135	150	47	54	0	1	2	0	754.44	0.3	0.2
122	0	2	1	1	26	118.02	111	156	8	18	1	1	1	1	491.62	0.8	0.67
122	0	2	1	1	28	124.02	122	118	20	16	0	0	1	1	683.94	0.64	0.69
122	0	2	1	1	30	134.02	160	146	23	55	1	1	3	1	477.39	0.61	0.19
122	0	2	1	1	32	148.02	136	149	38	26	0	1	3	0	654	0.38	0.53
122	0	2	1	1	34	160.01	140	137	46	52	1	1	2	1	661.56	0.32	0.24
122	0	2	1	1	36	170.02	158	129	51	42	1	1	2	1	584.51	0.25	0.33
122	0	2	1	1	38	181.02	102	159	3	35	1	1	3	1	580.61	0.85	0.44
122	0	2	1	1	40	198.02	150	137	54	52	1	1	2	1	611.54	0.2	0.24
122	0	2	1	1	42	209.02	150	130	54	44	1	0	2	0	641.4	0.2	0.33
122	0	2	1	1	44	223.02	148	147	49	53	1	1	2	1	604.27	0.29	0.22
122	0	2	1	1	46	238.02	111	122	8	20	1	1	1	1	556.09	0.8	0.64
122	0	2	1	1	48	245.02	145	114	57	5	0	0	4	1	557.3	0.16	0.83
122	0	2	1	1	50	261.03	158	137	51	52	1	1	2	1	543.02	0.25	0.24
122	0	2	1	1	52	272.02	107	154	4	37	1	1	4	1	584.16	0.84	0.42
122	0	2	1	1	54	279.01	133	111	7	8	0	0	1	1	624.55	0.81	0.8
122	0	2	1	1	56	289.02	116	113	17	12	1	1	1	1	716.33	0.68	0.75
122	0	2	1	1	58	299.02	142	106	21	11	0	0	1	1	566.02	0.63	0.76
122	0	2	1	1	60	306.03	129	157	42	48	0	1	2	0	657.2	0.33	0.29
122	0	2	1	1	62	313.02	135	140	47	46	0	1	2	0	675.14	0.3	0.32
