110	0	2	1	1	2	7.0072	119	143	4	36	1	0	4	0	316.53	0.85	0.42
110	0	2	1	1	4	18.02	135	117	45	49	0	1	2	0	487.24	0.35	0.29
110	0	2	1	1	6	28.014	116	151	20	14	0	1	1	0	910.68	0.64	0.72
110	0	2	1	1	8	43.014	103	113	13	17	0	1	1	0	524.99	0.74	0.66
110	0	2	1	1	10	50.005	125	160	23	38	1	1	3	1	464.16	0.55	0.41
110	0	2	1	1	12	58.014	141	129	52	51	0	1	2	0	431.79	0.25	0.26
110	0	2	1	1	14	71.012	124	109	6	58	1	1	3	1	405.79	0.78	0.17
110	0	2	1	1	16	79.004	123	114	10	9	0	1	1	0	536.35	0.75	0.76
110	0	2	1	1	18	88.015	146	139	39	46	0	1	2	0	492.95	0.4	0.34
110	0	2	1	1	20	97.008	105	159	8	15	1	0	1	0	454.95	0.77	0.68
110	0	2	1	1	22	107	134	146	40	39	1	1	2	1	383.4	0.39	0.4
110	0	2	1	1	24	113.01	125	109	23	58	1	1	3	1	440.67	0.55	0.17
110	0	2	1	1	26	129.01	150	129	44	51	0	1	2	0	527.68	0.37	0.26
110	0	2	1	1	28	139	108	135	41	45	1	1	2	1	456.11	0.39	0.35
110	0	2	1	1	30	149.02	114	159	9	15	1	0	1	0	435.36	0.76	0.68
110	0	2	1	1	32	158.01	115	137	37	25	0	0	4	1	487.36	0.42	0.52
110	0	2	1	1	34	169.01	126	131	50	43	0	0	2	1	461	0.28	0.38
110	0	2	1	1	36	176.01	101	133	3	55	1	0	3	0	451	0.87	0.21
110	0	2	1	1	38	182	103	144	13	22	0	1	1	0	637.52	0.74	0.58
110	0	2	1	1	40	190.01	101	102	3	35	1	1	3	1	560.12	0.87	0.44
110	0	2	1	1	42	205.01	108	146	41	39	1	1	2	1	466.94	0.39	0.4
110	0	2	1	1	44	212	136	129	53	51	0	1	2	0	383.58	0.24	0.26
110	0	2	1	1	46	220.01	135	134	45	40	0	1	2	0	520.03	0.35	0.39
110	0	2	1	1	48	234.01	137	127	25	56	1	1	4	1	572.89	0.52	0.21
110	0	2	1	1	50	247.01	117	146	49	39	1	0	2	0	749.38	0.29	0.4
110	0	2	1	1	52	257	140	155	47	54	0	1	2	0	745.33	0.34	0.24
110	0	2	1	1	54	265.01	147	118	12	11	0	1	1	0	431.76	0.74	0.75
110	0	2	1	1	56	277.01	155	136	54	53	1	1	2	1	765.52	0.24	0.24
110	0	2	1	1	58	284.02	138	155	42	54	0	1	2	0	766.74	0.38	0.24
110	0	2	1	1	60	300.02	136	139	53	46	0	1	2	0	628.76	0.24	0.34
110	0	2	1	1	62	307.01	118	122	11	18	1	1	1	1	612.9	0.75	0.66
110	0	2	1	1	64	321.01	110	157	7	16	0	1	1	0	665.79	0.78	0.68
110	0	2	1	1	66	327.02	105	147	8	12	1	0	1	0	588.09	0.77	0.74
110	0	2	1	1	68	338.01	102	145	35	26	0	1	3	0	550.44	0.44	0.5
110	0	2	1	1	70	346	131	146	43	39	1	1	2	1	433.53	0.38	0.4
110	0	2	1	1	72	354.01	117	141	49	52	1	1	2	1	412.48	0.29	0.25
110	0	2	1	1	74	362	123	153	10	19	0	1	1	0	441.76	0.75	0.66
110	0	2	1	1	76	370.01	141	131	52	43	0	0	2	1	566.94	0.25	0.38
110	0	2	1	1	78	378.01	139	126	46	50	1	0	2	0	551.26	0.34	0.28
110	0	2	1	1	80	386.01	144	122	22	18	1	0	1	0	586.43	0.58	0.66
110	0	2	1	2	2	7.0073	114	122	9	18	1	0	1	0	729.72	0.76	0.66
110	0	2	1	2	4	18.02	126	129	50	51	0	0	2	1	607.89	0.28	0.26
110	0	2	1	2	6	28.014	144	110	22	7	1	1	1	1	648.82	0.58	0.78
110	0	2	1	2	8	43.014	141	134	52	40	0	0	2	1	825.66	0.25	0.39
110	0	2	1	2	10	50.005	106	126	48	50	1	1	2	1	911.04	0.32	0.28
110	0	2	1	2	12	58.014	146	106	39	48	0	1	2	0	732.45	0.4	0.32
110	0	2	1	2	14	71.012	129	140	51	47	1	1	2	1	616.4	0.26	0.34
110	0	2	1	2	16	79.021	153	104	19	21	1	0	1	0	651.58	0.66	0.58
110	0	2	1	2	18	88.015	160	124	38	6	0	0	3	1	703.61	0.41	0.78
110	0	2	1	2	20	97.008	144	147	22	12	1	1	1	1	631.84	0.58	0.74
110	0	2	1	2	22	107.02	151	104	14	21	1	1	1	1	644.94	0.72	0.58
110	0	2	1	2	24	113.01	136	131	53	43	0	1	2	0	842.59	0.24	0.38
110	0	2	1	2	26	129.01	127	152	56	5	0	0	4	1	794.64	0.21	0.84
110	0	2	1	2	28	139.01	124	102	6	35	1	0	3	0	711.77	0.78	0.44
110	0	2	1	2	30	149.02	126	117	50	49	0	1	2	0	1242.3	0.28	0.29
110	0	2	1	2	32	158.01	159	157	15	16	0	1	1	0	709.3	0.68	0.68
110	0	2	1	2	34	169.01	145	160	26	38	1	1	3	1	671.65	0.5	0.41
110	0	2	1	2	36	176.01	155	146	54	39	1	1	2	1	661.64	0.24	0.4
110	0	2	1	2	38	182.02	108	140	41	47	1	1	2	1	606.43	0.39	0.34
110	0	2	1	2	40	190.01	158	137	57	25	0	0	4	1	602.04	0.2	0.52
110	0	2	1	2	42	205.01	153	159	19	15	1	0	1	0	655.07	0.66	0.68
110	0	2	1	2	44	212.02	110	105	7	8	0	1	1	0	678.81	0.78	0.77
110	0	2	1	2	46	220.01	151	122	14	18	1	1	1	1	921.92	0.72	0.66
110	0	2	1	2	48	234.01	123	118	10	11	0	0	1	1	648.56	0.75	0.75
110	0	2	1	2	50	247.01	108	138	41	42	1	0	2	0	735.02	0.39	0.38
110	0	2	1	2	52	257.02	108	136	41	53	1	0	2	0	658.03	0.39	0.24
110	0	2	1	2	54	265.01	123	105	10	8	0	1	1	0	608.6	0.75	0.77
110	0	2	1	2	56	277.01	151	147	14	12	1	1	1	1	503.68	0.72	0.74
110	0	2	1	2	58	284.02	118	159	11	15	1	1	1	1	527.38	0.75	0.68
110	0	2	1	2	60	300.02	126	155	50	54	0	1	2	0	535.63	0.28	0.24
110	0	2	1	2	62	307.01	139	140	46	47	1	1	2	1	531.04	0.34	0.34
110	0	2	1	2	64	321.01	123	157	10	16	0	1	1	0	527.7	0.75	0.68
110	0	2	1	2	66	327.02	113	116	17	20	1	1	1	1	495.02	0.66	0.64
110	0	2	1	2	68	338.01	139	138	46	42	1	0	2	0	479.84	0.34	0.38
110	0	2	1	2	70	346.02	122	157	18	16	0	1	1	0	695.03	0.66	0.68
110	0	2	1	2	72	354.01	128	143	24	36	1	1	4	1	488.09	0.53	0.42
110	0	2	1	2	74	362	119	115	4	37	1	0	4	0	562.44	0.85	0.42
110	0	2	1	2	76	370.01	150	106	44	48	0	0	2	1	485.1	0.37	0.32
110	0	2	1	2	78	378.01	153	116	19	20	1	0	1	0	536.93	0.66	0.64
110	0	2	1	2	80	386.01	150	117	44	49	0	1	2	0	662.09	0.37	0.29
110	0	2	2	1	2	8.0251	116	105	20	8	0	1	1	0	602.65	0.64	0.77
110	0	2	2	1	4	14.015	126	139	50	46	0	1	2	0	687.84	0.28	0.34
110	0	2	2	1	6	21.023	115	137	37	25	0	1	4	0	452.82	0.42	0.52
110	0	2	2	1	8	34.021	141	129	52	51	0	1	2	0	494.28	0.25	0.26
110	0	2	2	1	10	42.03	108	141	41	52	1	1	2	1	574.46	0.39	0.25
110	0	2	2	1	12	51.023	110	151	7	14	0	1	1	0	547.76	0.78	0.72
110	0	2	2	1	14	58.031	152	115	5	37	1	1	4	1	942.71	0.84	0.42
110	0	2	2	1	16	70.028	150	129	44	51	0	0	2	1	612.73	0.37	0.26
110	0	2	2	1	18	82.025	144	116	22	20	1	0	1	0	642.77	0.58	0.64
110	0	2	2	1	20	91.018	119	158	4	57	1	1	4	1	694.79	0.85	0.2
110	0	2	2	1	22	99.027	103	151	13	14	0	1	1	0	549.95	0.74	0.72
110	0	2	2	1	24	111.02	118	123	11	10	1	1	1	1	501.23	0.75	0.75
110	0	2	2	1	26	121.02	105	159	8	15	1	1	1	1	474.67	0.77	0.68
110	0	2	2	1	28	128.03	146	106	39	48	0	1	2	0	633.4	0.4	0.32
110	0	2	2	1	30	136.02	138	139	42	46	0	1	2	0	662.74	0.38	0.34
110	0	2	2	1	32	143.03	110	118	7	11	0	1	1	0	585.22	0.78	0.75
110	0	2	2	1	34	151.02	110	105	7	8	0	1	1	0	535.83	0.78	0.77
110	0	2	2	1	36	168.02	155	146	54	39	1	1	2	1	454.23	0.24	0.4
110	0	2	2	1	38	179.02	144	110	22	7	1	1	1	1	540.36	0.58	0.78
110	0	2	2	1	40	188.03	108	138	41	42	1	1	2	1	733.17	0.39	0.38
110	0	2	2	1	42	197.02	155	150	54	44	1	0	2	0	638.95	0.24	0.37
110	0	2	2	1	44	207.01	145	133	26	55	1	0	3	0	713.65	0.5	0.21
110	0	2	2	1	46	223.02	145	160	26	38	1	1	3	1	620.64	0.5	0.41
110	0	2	2	1	48	230.02	108	146	41	39	1	1	2	1	666.84	0.39	0.4
110	0	2	2	1	50	243.02	124	102	6	35	1	1	3	1	629.59	0.78	0.44
110	0	2	2	1	52	251.03	150	108	44	41	0	1	2	0	529.72	0.37	0.39
110	0	2	2	1	54	260.02	114	159	9	15	1	1	1	1	604.25	0.76	0.68
110	0	2	2	1	56	269.02	143	119	36	4	0	1	4	0	555.01	0.42	0.85
110	0	2	2	1	58	280.03	122	153	18	19	0	1	1	0	534.43	0.66	0.66
110	0	2	2	1	60	296.03	152	158	5	57	1	1	4	1	587.71	0.84	0.2
110	0	2	2	1	62	303.02	135	106	45	48	0	1	2	0	616.87	0.35	0.32
110	0	2	2	1	64	317.02	104	105	21	8	0	0	1	1	748.51	0.58	0.77
110	0	2	2	1	66	330.02	116	113	20	17	0	1	1	0	508.69	0.64	0.66
110	0	2	2	1	68	338.03	101	133	3	55	1	1	3	1	746.46	0.87	0.21
110	0	2	2	1	70	346.02	155	140	54	47	1	1	2	1	708.2	0.24	0.34
110	0	2	2	1	72	354.03	108	126	41	50	1	1	2	1	687.11	0.39	0.28
110	0	2	2	1	74	362.02	151	116	14	20	1	1	1	1	806.49	0.72	0.64
110	0	2	2	1	76	370.03	104	157	21	16	0	1	1	0	560.35	0.58	0.68
110	0	2	2	1	78	378.02	101	160	3	38	1	1	3	1	555.95	0.87	0.41
110	0	2	2	1	80	386.01	117	135	49	45	1	0	2	0	776.56	0.29	0.35
