128 1 1 1 1 0.7802
128 5 2 1 1 0.58574
128 7 2 0 1 0.72825
128 9 1 1 1 0.88169
128 11 1 1 1 0.63522
128 13 2 0 0 0.77743
128 15 2 0 0 0.61004
128 17 2 1 1 0.71845
128 19 2 1 1 1.1085
128 25 2 1 1 0.58496
128 27 2 1 1 0.7043
128 29 2 1 0 1.1328
128 31 1 0 0 0.46477
128 33 2 0 0 0.76993
128 35 1 1 0 0.76536
128 37 2 0 1 0.88659
128 41 2 0 1 0.74892
128 43 2 1 1 0.85752
128 45 1 1 1 0.77538
128 49 2 1 0 0.78468
128 53 1 1 1 0.71429
128 57 2 0 1 0.73376
128 59 1 1 0 0.47162
128 61 1 1 0 0.51309
128 65 2 0 1 0.8994
128 67 2 1 0 0.94067
128 69 2 0 1 0.70563
128 71 1 1 0 0.57751
128 73 2 0 0 0.86011
128 77 2 0 0 0.62083
128 79 2 1 0 0.61645
128 1 1 0 1 0.71391
128 3 1 1 1 0.84532
128 5 2 1 1 0.7513
128 7 2 0 0 0.86041
128 9 2 1 0 0.8843
128 11 1 1 1 0.60954
128 13 2 1 0 0.79106
128 15 2 0 0 0.69743
128 17 1 1 0 0.96351
128 19 2 1 1 0.79612
128 23 1 0 0 0.73118
128 25 2 1 1 0.75049
128 27 2 0 1 0.83045
128 31 2 1 0 0.64267
128 33 2 1 1 1.0267
128 37 2 0 0 0.69747
128 39 2 0 1 0.80535
128 41 1 1 0 0.5821
128 45 1 1 0 0.5854
128 47 2 1 0 0.64285
128 51 1 0 0 0.86108
128 53 2 1 1 0.59825
128 55 2 0 0 0.72327
128 57 1 1 0 0.562
128 59 1 0 1 0.45057
128 61 2 0 1 0.62171
128 63 1 1 1 0.9833
128 65 2 0 0 0.84458
128 67 1 1 0 0.59282
128 71 1 1 1 0.73624
128 73 2 1 1 0.97388
128 75 2 0 1 0.80069
128 77 1 0 0 0.62208
128 1 2 1 1 0.86019
128 3 1 0 0 0.64766
128 5 2 1 1 0.65517
128 7 2 0 0 0.71844
128 9 2 0 0 1.3054
128 11 2 1 1 0.76057
128 13 2 0 0 0.62715
128 15 1 0 0 0.48737
128 19 1 0 1 1.0551
128 21 1 0 0 0.57253
128 29 2 1 0 0.71839
128 31 1 1 0 0.55082
128 33 1 1 0 0.7378
128 35 1 1 1 0.5824
128 37 2 1 1 0.75783
128 39 1 0 0 0.6193
128 45 2 1 1 0.7602
128 47 2 0 0 1.0389
128 49 2 1 1 0.98991
128 51 1 1 1 0.7263
128 53 2 0 0 0.95238
128 55 2 1 0 0.78483
128 59 1 0 1 0.60404
128 61 2 0 0 0.66275
128 63 1 1 1 0.59046
128 65 1 0 0 0.68167
128 69 2 0 0 0.40327
128 73 1 0 1 0.59143
128 77 2 0 0 0.61096
128 79 1 0 1 0.53352
128 1 1 1 0 0.90055
128 5 2 1 0 0.94923
128 7 1 1 0 0.81082
128 9 1 1 0 0.57595
128 11 2 0 1 0.69492
128 13 2 0 1 0.87652
128 15 2 0 1 0.64778
128 17 2 0 1 0.97013
128 21 1 0 1 0.70854
128 23 2 1 1 0.94038
128 25 2 1 1 0.75715
128 27 1 1 1 0.69093
128 33 2 1 0 0.75214
128 35 1 0 0 0.69184
128 37 2 1 0 0.70412
128 39 1 1 1 0.66582
128 43 2 1 1 0.7313
128 45 2 0 0 0.94084
128 47 1 0 1 0.55952
128 51 1 1 0 0.50776
128 53 1 0 1 1.055
128 55 2 1 0 0.58375
128 59 2 1 0 0.89601
128 61 1 1 1 0.9547
128 63 1 0 0 0.76499
128 65 2 0 0 0.70503
128 69 1 0 0 0.80361
128 71 1 0 1 0.54041
128 75 2 1 0 0.49238
128 77 2 1 0 0.50503
128 79 2 0 1 0.60186
