121	0	1	1	1	2	5.0218	155	154	46	53	0	1	2	0	667.69	0.27	0.21
121	0	1	1	1	4	15.016	137	128	39	48	1	1	2	1	877.36	0.39	0.25
121	0	1	1	1	6	26.012	158	137	49	39	0	1	2	0	670.91	0.25	0.39
121	0	1	1	1	8	35.022	151	110	16	12	0	1	1	0	672.49	0.68	0.74
121	0	1	1	1	10	44.015	102	112	14	18	0	1	1	0	668.24	0.72	0.61
121	0	1	1	1	12	51.007	138	148	52	54	1	0	2	0	899.89	0.23	0.2
121	0	1	1	1	14	59.016	158	138	49	52	0	1	2	0	1115	0.25	0.23
121	0	1	1	1	16	66.007	155	138	46	52	0	0	2	1	1144.2	0.27	0.23
121	0	1	1	1	18	88.015	127	138	43	52	0	1	2	0	860.97	0.35	0.23
121	0	1	1	1	20	97.008	140	155	45	46	1	1	2	1	1003	0.28	0.27
121	0	1	1	1	22	107.02	158	154	49	53	0	1	2	0	768.49	0.25	0.21
121	0	1	1	1	24	113.01	120	135	24	36	1	1	3	1	954.96	0.59	0.42
121	0	1	1	1	26	123.02	111	151	13	16	1	1	1	1	1058	0.73	0.68
121	0	1	1	1	28	129.01	112	116	18	9	1	0	1	0	1008.2	0.61	0.81
121	0	1	1	1	30	137.02	102	111	14	13	0	0	1	1	975.87	0.72	0.73
121	0	1	1	1	32	147.01	147	123	21	22	1	0	1	0	724.35	0.61	0.59
121	0	1	1	1	34	157.01	108	124	20	11	1	1	1	1	911.46	0.61	0.77
121	0	1	1	1	36	166.02	130	137	41	39	0	1	2	0	935.56	0.38	0.39
121	0	1	1	1	38	172.01	110	157	12	19	1	1	1	1	784.51	0.74	0.61
121	0	1	1	1	40	193.02	110	124	12	11	1	0	1	0	579.85	0.74	0.77
121	0	1	1	1	42	207.01	105	152	17	7	0	0	1	1	700.25	0.66	0.82
121	0	1	1	1	44	215.01	137	146	39	51	1	1	2	1	560.86	0.39	0.24
121	0	1	1	1	46	227.02	142	148	44	54	1	0	2	0	934.18	0.34	0.2
121	0	1	1	1	48	240.02	144	158	47	49	1	0	2	0	885.66	0.26	0.25
121	0	1	1	1	50	250.01	144	148	47	54	1	0	2	0	791.58	0.26	0.2
121	0	1	1	1	52	256.02	147	151	21	16	1	0	1	0	803.99	0.61	0.68
121	0	1	1	1	54	263.01	127	144	43	47	0	1	2	0	596.85	0.35	0.26
