106 1 2 1 1 0.935440
106 3 1 1 1 1.077110
106 4 2 0 0 0.673180
106 5 1 0 0 0.730430
106 6 1 0 0 0.658000
106 7 2 0 0 0.636200
106 8 2 0 0 0.738330
106 9 1 1 0 0.958580
106 10 1 1 0 1.217870
106 11 1 0 0 0.554730
106 12 2 1 0 0.712830
106 13 1 1 1 0.595400
106 14 2 0 1 0.652170
106 15 1 1 0 0.630190
106 18 1 1 1 0.971900
106 19 1 0 0 0.905440
106 21 2 1 0 0.900930
106 22 1 0 0 0.564400
106 23 1 0 1 0.913690
106 24 1 1 1 0.638390
106 25 2 0 1 0.830190
106 26 2 1 0 0.775150
106 27 1 1 1 0.798180
106 28 1 0 1 1.085410
106 29 1 1 0 0.906290
106 30 2 1 0 0.906810
106 31 2 0 0 0.941280
106 32 1 1 1 0.756480
106 33 2 1 0 0.802050
106 35 2 0 1 1.237120
106 36 2 1 0 1.012810
106 37 2 0 0 1.047060
106 38 1 1 0 0.861790
106 39 1 1 0 0.863580
106 41 1 0 0 1.265550
106 43 2 0 0 1.183120
106 45 2 1 0 0.739930
106 46 2 1 0 0.809020
106 48 2 1 0 0.726720
106 49 2 0 0 1.228410
106 51 1 0 1 0.768200
106 52 1 1 1 0.779970
106 53 2 0 0 1.095520
106 55 1 1 1 0.674660
106 56 2 1 0 0.990910
106 57 1 1 0 0.649010
106 58 1 1 0 0.638990
106 61 2 0 1 0.665170
106 62 2 0 0 0.755670
106 63 2 0 0 1.273720
106 64 2 0 0 0.672180
106 65 2 1 0 0.875430
106 66 1 0 0 0.561610
106 67 1 1 1 0.753370
106 68 1 1 1 0.849530
106 69 1 1 1 0.985250
106 71 1 1 1 0.654570
106 72 2 0 0 0.936560
106 73 2 0 0 0.959750
106 75 1 0 0 0.797840
106 77 1 0 1 0.799230
106 78 2 1 0 1.081220
106 80 2 0 0 1.088070
106 81 2 0 0 1.071020
106 82 1 0 1 0.818770
106 84 1 1 1 0.549810
106 85 1 1 0 0.899110
106 86 2 1 0 0.702740
106 89 1 1 1 0.576330
106 90 2 0 0 0.880630
106 91 2 0 1 1.027420
106 92 2 1 0 1.022640
106 93 1 1 0 0.899620
106 95 2 1 0 0.878520
106 96 2 0 1 0.997690
106 98 1 1 1 0.735220
106 99 2 0 0 1.163280
106 100 1 0 0 0.793060
106 102 2 0 1 0.979950
106 103 2 1 0 1.048660
106 104 1 1 0 0.559940
106 105 1 0 0 0.763510
106 106 2 1 0 0.752940
106 107 1 1 1 0.860350
106 108 1 1 1 0.658370
106 109 1 0 0 1.075170
106 110 2 0 0 0.873540
106 115 2 1 0 1.394040
106 116 1 0 1 0.698790
106 117 1 1 1 0.896540
106 118 2 0 0 0.987420
106 119 2 1 0 0.780160
106 122 2 1 0 0.613500
106 123 2 0 0 0.923760
106 124 2 0 0 0.924470
106 125 2 1 0 0.886680
106 126 1 0 1 0.865220
106 127 1 1 0 0.719510
106 129 1 0 0 0.727210
106 130 1 0 0 0.587120
106 131 2 1 0 0.823900
106 132 1 1 1 0.577300
106 133 2 1 0 0.679420
106 134 1 0 1 0.640570
106 135 2 0 1 0.674990
106 136 2 1 0 0.833410
106 137 2 0 1 0.687650
106 138 1 1 1 0.773290
106 140 1 1 0 0.770280
106 141 1 1 0 0.523280
106 142 1 0 1 0.833210
106 143 2 0 1 1.058740
106 144 1 0 1 0.869390
106 146 1 0 0 0.888420
106 147 1 1 1 0.827200
106 150 2 0 1 0.885400
106 151 2 1 1 0.981530
106 152 1 1 0 0.543490
106 153 1 0 0 0.611680
106 154 1 1 0 0.792400
106 155 2 1 0 0.686030
106 156 1 0 1 0.529230
106 157 2 0 0 0.732450
106 158 2 1 1 0.862330
106 159 2 1 0 0.581760
106 160 1 1 1 0.931280
106 163 1 1 1 1.034560
106 164 2 0 0 1.041030
106 165 1 0 1 0.614590
106 166 2 0 0 0.812140
106 167 2 1 1 0.846600
106 168 1 1 1 1.005020
106 169 2 1 1 1.180280
106 170 1 1 1 1.102040
106 172 2 1 0 0.878240
106 173 2 0 0 1.008320
106 176 1 0 0 0.706300
106 177 2 1 0 0.646750
106 178 2 0 0 0.912330
106 180 2 0 1 1.093920
106 181 2 1 0 0.661280
106 182 1 0 0 0.752350
106 184 2 1 1 1.225930
106 185 1 0 1 0.838150
106 186 1 0 1 0.794340
106 187 2 0 0 1.323640
106 188 1 0 1 0.986680
106 189 1 1 0 1.049250
106 190 1 1 1 0.791010
106 191 1 0 0 0.712950
106 192 2 1 0 0.674440
106 193 1 1 1 0.573720
106 194 1 0 0 0.709950
106 196 1 1 1 0.964480
106 197 1 1 0 0.762530
106 198 1 1 1 1.348060
106 199 1 1 1 0.770230
106 200 1 0 1 1.058930
106 202 2 1 0 1.168030
106 205 1 1 1 0.753690
106 206 1 1 0 0.547010
106 207 2 0 0 1.319220
106 208 1 0 0 0.914780
106 209 2 1 0 1.298530
106 210 1 1 1 0.809420
106 212 2 0 0 0.967940
106 213 1 0 1 1.159790
106 214 2 0 1 1.216720
106 215 2 0 0 1.110180
106 216 2 1 0 0.751410
106 217 2 1 0 1.253290
106 218 2 1 0 0.961990
106 219 1 1 1 0.923960
106 220 2 0 1 0.801840
106 221 1 0 0 0.605640
106 222 2 0 0 1.179960
106 223 1 1 1 0.550440
106 226 2 0 0 1.480860
106 227 2 1 0 0.873920
106 228 2 0 0 0.947530
106 230 2 0 0 0.982680
106 231 1 0 1 0.634640
106 233 2 0 1 1.057760
106 234 2 1 0 0.630920
106 235 1 0 0 0.496650
106 236 2 0 0 0.975300
106 237 2 1 0 0.930990
106 238 1 1 0 1.010440
106 239 1 1 1 0.639900
106 240 1 0 1 0.938560
106 241 1 0 1 0.626960
106 242 1 1 0 0.487200
106 243 1 0 1 0.667770
106 245 2 1 0 0.590030
106 246 1 1 0 0.427430
106 247 1 0 1 0.833930
106 248 2 1 0 0.575990
106 250 1 1 1 0.639070
106 251 2 0 0 0.898360
106 252 1 1 0 0.533590
106 253 1 1 0 0.804300
106 254 1 0 0 0.771100
106 256 1 0 1 1.026170
106 258 2 1 0 1.123710
106 260 1 0 1 1.069050
106 261 2 0 0 0.917840
106 263 1 1 1 1.088370
106 264 1 0 1 0.824680
106 265 1 0 1 0.735730
106 266 1 1 1 0.770200
106 267 2 0 0 1.113900
106 268 1 0 0 0.608110
106 269 1 1 1 0.732400
106 270 2 0 1 0.868280
106 271 2 1 1 0.941930
106 272 1 1 1 0.739930
106 274 2 0 0 0.831340
106 275 2 0 0 0.815120
106 276 1 0 1 0.603510
106 277 2 1 1 0.801280
106 278 1 1 1 1.004650
106 279 2 1 0 0.707410
106 280 2 1 1 1.157940
106 281 2 0 0 0.731100
106 283 2 0 0 0.929780
106 284 1 1 1 0.637950
106 285 1 1 0 0.746410
106 286 2 1 0 1.129990
106 287 1 0 1 0.781760
106 288 2 0 0 0.855390
106 289 1 0 1 0.620740
106 290 2 0 0 1.274070
106 291 1 1 1 1.021170
106 292 1 0 1 0.977060
106 294 2 1 0 1.040340
106 296 2 1 0 1.030640
106 299 1 0 0 0.544070
106 301 2 0 0 0.754350
106 303 2 1 1 0.760970
106 305 2 0 0 0.713180
106 306 1 0 0 0.871900
106 307 2 0 0 0.776950
106 308 2 1 1 1.261270
106 309 2 0 0 0.710700
106 310 1 0 1 0.913930
106 311 2 0 0 0.740040
106 312 2 1 0 0.808240
106 314 2 1 1 0.967160
106 315 1 0 0 0.557050
106 316 2 1 0 0.917760
106 317 2 0 0 0.997250
106 318 2 1 0 1.295860
106 319 1 0 0 0.565310
106 320 1 0 1 1.038540
